MGID,GHID,MXSineMax,MYSineMax,MXAcelMax,MYAcelMax,MZAcelMax,MXSineAvg,MYSineAvg,MXAcelAvg,MYAcelAvg,MZAcelAvg,MXSineMin,MYSineMin,MXAcelMin,MYAcelMin,MZAcelMin,MTime
3663,7,2.10E-03,1.07E-02,-0.021481,-7.04E-03,-3.70E-03,-4.36E-03,2.66E-03,-2.27E-02,-8.71E-03,-0.005718,-0.011498,-5.14E-03,-2.41E-02,-1.04E-02,-7.41E-03,08:14.5
3664,5,3.96E-03,-3.70E-03,9.63E-03,-1.33E-02,3.70E-04,-5.01E-03,-0.011918,8.18E-03,-0.015139,-1.51E-03,-1.32E-02,-2.06E-02,7.04E-03,-0.017037,-0.003333,10:31.0
3665,6,5.43E-03,6.88E-03,-2.70E-02,-1.85E-02,-6.30E-03,-0.003225,-5.91E-03,-0.028502,-2.02E-02,-8.11E-03,-0.012581,-0.017505,-3.00E-02,-2.22E-02,-0.01,11:03.5
3666,8,7.35E-03,0.014251,-2.96E-03,5.44E-02,7.41E-04,-2.34E-03,4.05E-03,-4.67E-03,5.25E-02,-0.001003,-0.011686,-5.73E-03,-6.67E-03,5.07E-02,-2.96E-03,13:55.4
3667,7,1.92E-03,9.19E-03,-0.021481,-7.41E-03,-3.70E-03,-4.97E-03,0.001145,-2.27E-02,-8.74E-03,-0.005692,-0.011434,-7.39E-03,-2.41E-02,-1.04E-02,-7.41E-03,18:44.6
3668,5,6.39E-03,-7.69E-04,9.63E-03,-1.33E-02,3.70E-04,-4.40E-05,-9.87E-03,8.19E-03,-0.015131,-1.50E-03,-6.69E-03,-0.017703,7.04E-03,-0.017037,-0.003333,21:01.2
3669,6,5.44E-03,0.005672,-2.70E-02,-1.85E-02,-6.30E-03,-0.00363,-5.13E-03,-0.028506,-2.02E-02,-8.11E-03,-1.23E-02,-1.60E-02,-3.00E-02,-0.021852,-0.01,21:34.1
3670,8,9.40E-03,1.50E-02,-0.003333,5.44E-02,0.001111,-1.29E-03,3.96E-03,-4.65E-03,5.25E-02,-1.01E-03,-0.010321,-7.02E-03,-6.30E-03,5.04E-02,-2.59E-03,24:23.8
3671,7,0.001952,0.010198,-0.021481,-7.04E-03,-4.07E-03,-0.00462,0.00172,-2.27E-02,-8.73E-03,-5.69E-03,-0.011533,-0.006914,-2.41E-02,-1.04E-02,-7.41E-03,29:14.7
3672,5,4.06E-03,-2.63E-03,9.63E-03,-1.33E-02,3.70E-04,-3.15E-03,-0.010881,8.18E-03,-1.51E-02,-0.001503,-1.11E-02,-1.97E-02,7.04E-03,-1.67E-02,-0.003333,31:31.6
3673,6,7.75E-03,4.32E-03,-2.74E-02,-1.85E-02,-6.30E-03,-1.95E-03,-5.24E-03,-2.85E-02,-0.020235,-8.11E-03,-0.011807,-1.63E-02,-3.00E-02,-2.26E-02,-0.01,32:04.9
3674,8,0.010836,0.014499,-0.003333,5.44E-02,7.41E-04,-6.07E-04,3.47E-03,-4.64E-03,5.25E-02,-1.03E-03,-1.16E-02,-0.006862,-5.93E-03,5.07E-02,-2.59E-03,34:52.2
3675,7,0.002385,8.38E-03,-2.11E-02,-7.04E-03,-4.07E-03,-0.004052,7.12E-04,-2.27E-02,-8.75E-03,-5.71E-03,-1.35E-02,-6.81E-03,-2.41E-02,-1.04E-02,-7.78E-03,39:44.7
3676,5,0.006862,-4.03E-03,9.26E-03,-1.37E-02,3.70E-04,-3.76E-03,-1.12E-02,8.21E-03,-0.015139,-0.001498,-0.012088,-1.82E-02,7.04E-03,-0.017037,-0.003333,42:02.0
3677,6,6.66E-03,5.62E-03,-2.70E-02,-1.85E-02,-6.30E-03,-2.79E-03,-4.31E-03,-2.85E-02,-2.02E-02,-8.11E-03,-0.013195,-1.58E-02,-0.02963,-2.22E-02,-0.01,42:35.3
3678,8,0.010348,1.49E-02,-0.003333,5.44E-02,7.41E-04,-9.51E-04,3.03E-03,-4.64E-03,5.25E-02,-1.01E-03,-0.012392,-7.70E-03,-5.93E-03,5.04E-02,-2.59E-03,45:20.7
3679,7,2.33E-03,0.010314,-0.021481,-7.04E-03,-4.07E-03,-4.05E-03,2.38E-03,-2.27E-02,-8.75E-03,-5.72E-03,-1.20E-02,-5.78E-03,-2.41E-02,-1.07E-02,-7.41E-03,50:14.9
3680,5,6.22E-03,-1.97E-03,9.26E-03,-1.33E-02,0,-1.73E-03,-0.010473,0.008208,-0.015125,-0.00149,-0.01023,-2.10E-02,7.04E-03,-0.017037,-0.003333,52:32.4
3681,6,1.26E-02,5.88E-03,-2.70E-02,-1.81E-02,-6.30E-03,-2.95E-03,-4.06E-03,-2.85E-02,-2.02E-02,-8.10E-03,-0.011145,-1.39E-02,-0.02963,-2.22E-02,-0.01,53:06.0
3682,8,7.82E-03,1.32E-02,-0.003333,5.44E-02,7.41E-04,-0.000892,3.68E-03,-0.004627,0.052474,-1.03E-03,-8.57E-03,-6.74E-03,-6.30E-03,5.07E-02,-2.96E-03,55:49.1
3683,7,4.82E-03,1.06E-02,-0.021481,-7.04E-03,-4.07E-03,-3.24E-03,0.001934,-2.27E-02,-8.76E-03,-5.69E-03,-0.010858,-5.92E-03,-2.41E-02,-1.04E-02,-7.41E-03,00:44.9
3684,5,7.64E-03,-1.06E-03,9.63E-03,-1.30E-02,3.70E-04,-0.000103,-9.11E-03,8.20E-03,-1.51E-02,-0.00148,-6.59E-03,-1.64E-02,7.04E-03,-0.017037,-2.96E-03,03:02.9
3685,6,7.49E-03,5.74E-03,-2.70E-02,-1.85E-02,-5.93E-03,-2.97E-03,-4.89E-03,-2.85E-02,-2.02E-02,-8.11E-03,-1.61E-02,-1.73E-02,-0.02963,-0.021852,-1.04E-02,03:36.6
3686,8,0.009384,1.45E-02,-0.003333,5.41E-02,7.41E-04,-0.000125,3.04E-03,-0.004633,5.25E-02,-0.001026,-1.22E-02,-7.83E-03,-5.93E-03,5.07E-02,-2.96E-03,06:17.4
3687,7,6.21E-03,0.00975,-2.11E-02,-7.04E-03,-4.07E-03,-2.80E-03,1.43E-03,-2.27E-02,-8.76E-03,-5.68E-03,-0.010045,-6.34E-03,-2.41E-02,-1.07E-02,-7.41E-03,11:14.9
3688,5,7.23E-03,-0.001799,9.26E-03,-1.33E-02,3.70E-04,-5.07E-04,-9.29E-03,8.20E-03,-0.015124,-1.48E-03,-0.007378,-1.82E-02,7.04E-03,-1.67E-02,-2.96E-03,13:33.2
3689,6,5.63E-03,7.27E-03,-2.70E-02,-1.81E-02,-6.30E-03,-3.21E-03,-0.002758,-2.85E-02,-0.020239,-8.10E-03,-1.18E-02,-1.07E-02,-3.00E-02,-2.22E-02,-1.04E-02,14:07.2
3690,8,7.38E-03,1.69E-02,-0.003333,5.44E-02,7.41E-04,-0.001245,3.84E-03,-4.63E-03,5.25E-02,-0.001013,-9.06E-03,-6.05E-03,-5.93E-03,5.04E-02,-2.96E-03,16:45.9
3691,7,4.56E-03,9.89E-03,-0.021481,-6.67E-03,-4.07E-03,-0.00298,0.001457,-2.27E-02,-8.78E-03,-5.72E-03,-0.010808,-7.83E-03,-2.41E-02,-1.04E-02,-7.41E-03,21:45.1
3692,5,8.22E-03,-1.71E-03,9.63E-03,-1.30E-02,3.70E-04,-7.38E-04,-8.77E-03,8.21E-03,-1.51E-02,-0.001485,-7.64E-03,-1.52E-02,7.04E-03,-0.017037,-2.96E-03,24:03.6
3693,6,7.77E-03,9.04E-03,-2.70E-02,-1.85E-02,-6.30E-03,-2.61E-03,-2.46E-03,-2.85E-02,-0.020235,-8.08E-03,-1.17E-02,-0.01506,-3.00E-02,-0.021852,-0.01,24:37.8
3694,8,9.26E-03,0.014418,-2.96E-03,5.44E-02,0.001111,2.94E-04,3.63E-03,-4.62E-03,5.25E-02,-1.03E-03,-0.007986,-4.45E-03,-5.93E-03,5.04E-02,-2.96E-03,27:14.4
3695,7,4.75E-03,0.010113,-0.021481,-7.04E-03,-4.07E-03,-0.003026,0.00165,-2.27E-02,-8.79E-03,-5.70E-03,-9.46E-03,-5.78E-03,-2.41E-02,-1.04E-02,-7.41E-03,32:15.1
3696,5,0.003803,-6.18E-04,9.63E-03,-1.33E-02,3.70E-04,-2.73E-03,-9.58E-03,8.20E-03,-0.015112,-1.49E-03,-9.49E-03,-1.91E-02,7.04E-03,-1.67E-02,-0.003333,34:33.9
3697,6,9.29E-03,8.57E-03,-2.74E-02,-1.85E-02,-6.30E-03,-0.002173,-3.25E-03,-2.85E-02,-2.02E-02,-8.10E-03,-0.010211,-0.013214,-0.02963,-2.22E-02,-0.01,35:08.5
3698,8,9.66E-03,1.20E-02,-0.003333,5.41E-02,0.001482,-6.70E-05,2.93E-03,-4.63E-03,5.25E-02,-1.03E-03,-0.007424,-9.59E-03,-6.30E-03,5.07E-02,-2.96E-03,37:42.6
3699,7,5.12E-03,0.010846,-0.021481,-7.04E-03,-4.07E-03,-2.29E-03,1.28E-03,-2.27E-02,-8.78E-03,-5.69E-03,-1.02E-02,-8.19E-03,-2.41E-02,-1.04E-02,-7.41E-03,42:45.3
3700,5,4.70E-03,3.56E-04,9.63E-03,-1.37E-02,3.70E-04,-0.00315,-8.99E-03,8.21E-03,-0.015101,-1.50E-03,-1.06E-02,-0.01668,7.04E-03,-0.017037,-0.003333,45:04.3
3701,6,7.49E-03,8.22E-03,-2.74E-02,-1.85E-02,-5.93E-03,-2.51E-03,-0.003045,-2.85E-02,-2.02E-02,-8.10E-03,-1.13E-02,-1.31E-02,-0.02963,-0.021852,-0.01,45:39.1
3702,8,8.75E-03,1.62E-02,-0.003333,5.41E-02,0.001111,6.72E-04,0.002555,-4.64E-03,5.25E-02,-1.03E-03,-0.011967,-0.007574,-6.30E-03,5.07E-02,-4.07E-03,48:11.0
3703,7,3.57E-03,9.52E-03,-2.07E-02,-7.04E-03,-3.70E-03,-3.00E-03,0.001245,-0.022678,-8.79E-03,-0.005705,-9.87E-03,-8.71E-03,-2.41E-02,-1.04E-02,-7.78E-03,53:15.4
3704,5,2.31E-03,-1.77E-04,9.63E-03,-1.33E-02,3.70E-04,-4.11E-03,-9.41E-03,8.20E-03,-1.51E-02,-1.48E-03,-0.011424,-1.75E-02,7.04E-03,-1.67E-02,-3.70E-03,55:34.7
3705,6,4.85E-03,7.02E-03,-2.70E-02,-1.85E-02,-6.30E-03,-3.22E-03,-0.002591,-2.85E-02,-0.020225,-0.00809,-1.30E-02,-1.28E-02,-0.02963,-0.021852,-0.01,56:09.8
3706,8,8.68E-03,1.16E-02,-0.003333,5.44E-02,7.41E-04,6.04E-04,3.31E-03,-0.004633,5.25E-02,-1.04E-03,-7.95E-03,-7.96E-03,-5.93E-03,5.07E-02,-2.59E-03,58:39.4
3707,7,5.32E-03,9.64E-03,-2.11E-02,-7.04E-03,-4.07E-03,-1.99E-03,1.95E-03,-2.27E-02,-8.80E-03,-5.68E-03,-9.12E-03,-6.48E-03,-2.41E-02,-1.07E-02,-7.41E-03,03:45.5
3708,5,0.001619,-0.000339,9.26E-03,-1.33E-02,7.41E-04,-5.26E-03,-9.39E-03,8.21E-03,-1.51E-02,-0.001488,-0.013021,-1.68E-02,7.04E-03,-1.67E-02,-0.003333,06:05.0
3709,6,4.21E-03,7.95E-03,-2.70E-02,-1.85E-02,-6.30E-03,-3.89E-03,-2.97E-03,-0.028499,-0.020225,-8.09E-03,-0.014964,-1.49E-02,-0.02963,-2.22E-02,-0.01,06:40.3
3710,8,7.85E-03,1.22E-02,-0.003333,5.44E-02,7.41E-04,-8.70E-05,2.57E-03,-4.63E-03,5.25E-02,-0.001044,-8.83E-03,-7.78E-03,-6.30E-03,5.07E-02,-2.96E-03,09:07.8
3711,7,5.86E-03,1.01E-02,-0.021481,-7.04E-03,-4.07E-03,-1.67E-03,1.50E-03,-2.27E-02,-8.79E-03,-5.69E-03,-7.42E-03,-7.69E-03,-2.41E-02,-1.07E-02,-7.41E-03,14:15.6
3712,5,4.36E-03,-0.001013,9.63E-03,-1.33E-02,3.70E-04,-0.004561,-8.40E-03,8.20E-03,-0.015094,-1.49E-03,-0.011635,-1.55E-02,7.04E-03,-1.67E-02,-0.003333,16:35.4
3713,6,4.96E-03,7.83E-03,-2.74E-02,-1.85E-02,-6.30E-03,-4.36E-03,-4.02E-03,-2.85E-02,-0.020225,-8.11E-03,-1.44E-02,-1.44E-02,-3.00E-02,-2.22E-02,-0.01,17:10.9
3714,8,9.43E-03,1.31E-02,-0.003333,5.44E-02,7.41E-04,7.90E-05,3.89E-03,-4.63E-03,5.25E-02,-1.03E-03,-8.62E-03,-8.23E-03,-6.30E-03,5.07E-02,-2.96E-03,19:36.2
3715,7,6.13E-03,9.10E-03,-0.021481,-7.04E-03,-4.07E-03,-1.50E-03,9.46E-04,-0.02266,-8.81E-03,-5.68E-03,-8.87E-03,-6.84E-03,-2.41E-02,-1.04E-02,-7.41E-03,24:45.6
3716,5,0.007424,1.87E-04,9.26E-03,-1.33E-02,3.70E-04,9.50E-05,-6.70E-03,8.22E-03,-1.51E-02,-1.50E-03,-8.21E-03,-0.014739,7.04E-03,-1.67E-02,-0.003333,27:05.9
3717,6,4.98E-03,6.37E-03,-2.70E-02,-1.81E-02,-6.30E-03,-5.43E-03,-2.88E-03,-2.85E-02,-2.02E-02,-8.09E-03,-0.01404,-0.012017,-0.02963,-0.021852,-0.01,27:41.5
3718,8,0.010775,1.40E-02,-0.003333,5.41E-02,0.001111,6.44E-04,2.74E-03,-4.63E-03,5.24E-02,-1.03E-03,-1.02E-02,-8.77E-03,-5.93E-03,5.07E-02,-2.96E-03,30:04.7
3719,7,4.41E-03,9.26E-03,-0.021481,-7.04E-03,-4.07E-03,-1.44E-03,3.43E-04,-2.27E-02,-8.82E-03,-5.67E-03,-8.82E-03,-0.010758,-2.41E-02,-1.07E-02,-7.41E-03,35:15.7
3720,5,0.012562,6.23E-03,9.26E-03,-1.33E-02,3.70E-04,3.72E-03,-4.52E-03,8.22E-03,-0.015087,-1.49E-03,-3.18E-03,-1.60E-02,7.04E-03,-0.017037,-0.003333,37:36.4
3721,6,2.33E-03,9.62E-03,-2.70E-02,-1.85E-02,-6.30E-03,-5.71E-03,-2.57E-03,-0.028502,-2.02E-02,-8.11E-03,-0.013963,-0.013065,-3.00E-02,-0.021852,-9.63E-03,38:12.1
3722,8,9.33E-03,0.011953,-2.96E-03,5.44E-02,7.41E-04,-2.00E-05,2.34E-03,-4.63E-03,5.24E-02,-1.02E-03,-1.08E-02,-9.81E-03,-5.93E-03,5.07E-02,-2.96E-03,40:33.1
3723,7,4.56E-03,0.00809,-2.11E-02,-7.04E-03,-4.07E-03,-2.20E-03,3.71E-04,-2.26E-02,-8.82E-03,-5.69E-03,-0.010355,-8.08E-03,-2.41E-02,-1.07E-02,-7.41E-03,45:46.0
3724,5,9.73E-03,0.002905,9.63E-03,-1.33E-02,3.70E-04,1.45E-03,-4.90E-03,8.22E-03,-1.51E-02,-0.001485,-6.51E-03,-0.012064,6.67E-03,-0.017037,-0.003333,48:06.7
3725,6,3.41E-03,8.38E-03,-2.70E-02,-1.85E-02,-6.30E-03,-6.08E-03,-2.73E-03,-0.028489,-2.02E-02,-8.11E-03,-1.37E-02,-1.41E-02,-3.00E-02,-0.021852,-0.01,48:42.5
3726,8,0.009606,1.60E-02,-1.85E-03,5.41E-02,0.003333,-1.13E-03,2.41E-03,-4.62E-03,5.24E-02,-0.001026,-0.010217,-7.11E-03,-6.67E-03,5.04E-02,-0.003333,51:01.4
3727,7,7.30E-03,9.67E-03,-0.021481,-7.04E-03,-4.07E-03,-2.37E-03,-8.50E-05,-2.26E-02,-8.83E-03,-5.68E-03,-9.29E-03,-9.32E-03,-2.41E-02,-1.04E-02,-8.15E-03,56:16.0
3728,5,6.83E-03,2.90E-03,9.63E-03,-1.33E-02,3.70E-04,-0.001248,-5.81E-03,8.22E-03,-0.015079,-1.49E-03,-8.39E-03,-0.013764,7.04E-03,-1.67E-02,-0.003333,58:37.2
3729,6,1.53E-03,8.97E-03,-2.70E-02,-1.81E-02,-6.30E-03,-7.20E-03,-3.09E-03,-2.85E-02,-0.020204,-8.12E-03,-0.015909,-1.60E-02,-3.00E-02,-0.021852,-0.01,59:13.0
3730,8,9.52E-03,1.31E-02,-2.96E-03,5.44E-02,7.41E-04,7.70E-05,0.001537,-4.64E-03,0.052426,-0.001034,-1.11E-02,-9.90E-03,-5.93E-03,5.04E-02,-2.96E-03,01:29.7
3731,7,4.80E-03,6.81E-03,-2.11E-02,-7.04E-03,-4.07E-03,-0.001867,-9.44E-04,-2.26E-02,-8.86E-03,-5.69E-03,-9.08E-03,-9.77E-03,-2.37E-02,-1.04E-02,-7.41E-03,06:46.3
3732,5,6.15E-03,4.51E-03,9.63E-03,-1.33E-02,3.70E-04,-1.62E-03,-4.73E-03,8.22E-03,-0.015056,-1.48E-03,-8.87E-03,-0.013549,6.67E-03,-0.017037,-0.003333,09:07.5
3733,6,3.85E-04,7.43E-03,-2.74E-02,-1.81E-02,-6.30E-03,-7.91E-03,-2.82E-03,-2.85E-02,-2.02E-02,-8.10E-03,-1.80E-02,-1.53E-02,-3.00E-02,-0.021852,-9.63E-03,09:43.7
3734,8,8.50E-03,0.012877,-2.96E-03,5.41E-02,7.41E-04,2.80E-04,1.76E-03,-4.63E-03,0.052419,-0.001052,-8.08E-03,-8.86E-03,-6.30E-03,5.07E-02,-2.96E-03,11:57.9
3735,7,0.005306,5.95E-03,-2.11E-02,-7.41E-03,-3.70E-03,-2.06E-03,-1.04E-03,-2.26E-02,-8.85E-03,-5.68E-03,-9.34E-03,-0.008829,-2.41E-02,-1.04E-02,-7.41E-03,17:16.4
3736,5,7.66E-03,0.003748,9.63E-03,-1.33E-02,3.70E-04,4.24E-04,-3.91E-03,8.22E-03,-0.015061,-0.001485,-6.46E-03,-0.01159,7.04E-03,-1.67E-02,-3.70E-03,19:38.1
3737,6,2.91E-03,8.88E-03,-2.70E-02,-1.81E-02,-6.30E-03,-6.37E-03,-0.002627,-2.85E-02,-2.02E-02,-8.12E-03,-0.013413,-0.01525,-3.00E-02,-0.021852,-9.63E-03,20:14.3
3738,8,0.010248,1.18E-02,-0.003333,5.41E-02,7.41E-04,9.30E-05,1.56E-03,-4.62E-03,5.24E-02,-0.001041,-0.010701,-8.50E-03,-6.30E-03,5.07E-02,-2.96E-03,22:26.4
3739,7,0.005999,7.42E-03,-0.021481,-7.04E-03,-3.70E-03,-7.88E-04,-6.23E-04,-0.022612,-0.008855,-5.68E-03,-7.24E-03,-8.88E-03,-2.41E-02,-1.07E-02,-7.41E-03,27:46.5
3740,5,9.29E-03,4.84E-03,9.63E-03,-1.33E-02,3.70E-04,0.002477,-3.10E-03,8.21E-03,-1.50E-02,-0.001488,-4.79E-03,-1.26E-02,7.04E-03,-0.017037,-0.003333,30:08.5
3741,6,5.87E-04,0.010222,-2.74E-02,-1.78E-02,-5.93E-03,-6.92E-03,-1.89E-03,-2.85E-02,-2.02E-02,-8.12E-03,-0.016517,-0.011823,-3.00E-02,-0.021852,-0.01,30:44.9
3742,8,1.16E-02,1.47E-02,-0.003333,5.44E-02,7.41E-04,4.87E-04,2.26E-03,-0.004627,5.24E-02,-1.03E-03,-9.96E-03,-0.010414,-5.93E-03,5.07E-02,-0.003333,32:54.6
3743,7,7.21E-03,7.42E-03,-2.11E-02,-7.41E-03,-4.07E-03,-4.45E-04,-9.80E-05,-2.26E-02,-8.87E-03,-0.005666,-7.57E-03,-8.23E-03,-2.41E-02,-1.07E-02,-7.41E-03,38:16.8
3744,5,0.012432,7.59E-03,9.63E-03,-1.30E-02,0,3.11E-03,-2.61E-03,8.22E-03,-0.015039,-0.00148,-0.005803,-9.95E-03,7.04E-03,-1.67E-02,-0.003333,40:39.0
3745,6,0.003323,9.91E-03,-2.70E-02,-1.81E-02,-6.30E-03,-6.10E-03,-1.07E-03,-2.85E-02,-0.020197,-8.13E-03,-1.69E-02,-0.010579,-0.02963,-0.021852,-0.01,41:15.6
3746,8,0.013517,1.49E-02,-2.96E-03,5.44E-02,7.41E-04,4.50E-04,0.002225,-4.63E-03,5.24E-02,-1.03E-03,-1.13E-02,-8.88E-03,-5.93E-03,5.07E-02,-2.96E-03,43:23.1
3747,7,7.71E-03,9.01E-03,-2.11E-02,-7.04E-03,-4.07E-03,-5.39E-04,-0.000137,-0.022612,-8.88E-03,-5.69E-03,-7.12E-03,-9.69E-03,-2.37E-02,-1.04E-02,-7.41E-03,48:46.9
3748,5,9.98E-03,6.58E-03,9.26E-03,-1.33E-02,3.70E-04,2.65E-03,-2.71E-03,8.22E-03,-0.015034,-1.47E-03,-4.85E-03,-0.009639,7.04E-03,-1.67E-02,-2.96E-03,51:09.6
3749,6,2.59E-03,9.70E-03,-2.70E-02,-1.85E-02,-6.30E-03,-6.15E-03,-9.05E-04,-0.028492,-2.02E-02,-8.13E-03,-0.014881,-1.03E-02,-3.00E-02,-0.021852,-0.01,51:46.4
3750,8,9.92E-03,1.44E-02,-2.96E-03,5.41E-02,0.001111,4.90E-04,2.04E-03,-4.63E-03,5.24E-02,-0.001029,-0.008763,-8.59E-03,-5.93E-03,5.07E-02,-2.96E-03,53:51.5
3751,7,8.20E-03,7.30E-03,-2.11E-02,-7.04E-03,-2.96E-03,-0.001235,-7.00E-04,-2.26E-02,-8.89E-03,-5.67E-03,-1.00E-02,-9.22E-03,-2.37E-02,-1.07E-02,-7.41E-03,59:17.0
3752,5,8.02E-03,0.007796,9.63E-03,-1.33E-02,3.70E-04,0.000977,-0.002715,8.22E-03,-0.015027,-0.001477,-7.03E-03,-9.88E-03,7.04E-03,-0.017037,-0.003333,01:40.2
3753,6,2.91E-03,9.17E-03,-2.70E-02,-1.85E-02,-6.30E-03,-5.90E-03,-3.15E-04,-2.85E-02,-0.020173,-8.12E-03,-0.015282,-0.010482,-3.00E-02,-0.021852,-0.01,02:17.1
3754,8,7.70E-03,9.43E-03,-0.003333,5.41E-02,0.001111,0.000357,0.00148,-4.63E-03,0.052419,-0.001031,-5.92E-03,-6.51E-03,-6.30E-03,5.11E-02,-2.96E-03,04:19.8
3755,7,7.62E-03,8.25E-03,-0.021481,-7.04E-03,-4.07E-03,-3.50E-05,-7.00E-04,-2.26E-02,-8.90E-03,-5.67E-03,-7.83E-03,-0.007842,-2.41E-02,-1.04E-02,-7.41E-03,09:47.2
3756,5,0.010383,5.75E-03,9.26E-03,-1.33E-02,3.70E-04,6.16E-04,-0.003176,8.23E-03,-0.015021,-1.46E-03,-0.007071,-1.13E-02,7.04E-03,-1.67E-02,-2.96E-03,12:10.8
3757,6,3.31E-03,0.011041,-2.70E-02,-1.85E-02,-6.30E-03,-5.90E-03,-5.76E-04,-2.85E-02,-2.02E-02,-8.12E-03,-0.015464,-0.011039,-3.00E-02,-2.22E-02,-9.63E-03,12:47.7
3758,8,9.67E-03,0.011224,-0.003333,5.41E-02,7.41E-04,0.001291,1.75E-03,-4.63E-03,5.24E-02,-0.001042,-6.93E-03,-7.94E-03,-5.93E-03,5.07E-02,-2.96E-03,14:48.2
3759,7,7.86E-03,6.05E-03,-0.021481,-7.04E-03,-4.07E-03,4.48E-04,-5.21E-04,-2.26E-02,-8.90E-03,-5.67E-03,-8.78E-03,-7.87E-03,-2.41E-02,-1.07E-02,-7.41E-03,20:17.3
3760,5,6.50E-03,0.004189,9.63E-03,-1.30E-02,3.70E-04,0.000319,-2.66E-03,8.22E-03,-0.015032,-0.001472,-6.64E-03,-1.19E-02,6.67E-03,-1.67E-02,-0.003333,22:41.1
3761,6,7.47E-03,1.29E-02,-2.70E-02,-1.81E-02,-6.30E-03,-5.04E-03,7.79E-04,-2.85E-02,-0.020177,-8.12E-03,-1.57E-02,-0.010877,-3.00E-02,-0.021852,-0.01,23:18.4
3762,8,9.20E-03,0.014324,-0.003333,5.44E-02,7.41E-04,-0.000175,0.001632,-4.63E-03,5.24E-02,-0.001041,-1.05E-02,-1.03E-02,-5.93E-03,5.07E-02,-2.96E-03,25:16.5
3763,7,6.49E-03,7.17E-03,-0.021481,-7.04E-03,-3.70E-03,0.000379,2.50E-05,-2.26E-02,-8.90E-03,-5.67E-03,-7.45E-03,-8.19E-03,-2.37E-02,-1.07E-02,-7.41E-03,30:47.3
3764,5,7.47E-03,5.91E-03,9.63E-03,-1.33E-02,0,2.16E-04,-1.58E-03,8.22E-03,-0.015014,-1.48E-03,-6.90E-03,-9.10E-03,7.04E-03,-1.67E-02,-0.003333,33:11.7
3765,6,2.80E-03,0.013119,-2.70E-02,-1.85E-02,-6.67E-03,-4.85E-03,0.00148,-2.85E-02,-2.02E-02,-8.11E-03,-1.31E-02,-0.010052,-0.02963,-0.021852,-9.63E-03,33:49.1
3766,8,8.46E-03,0.01312,-2.96E-03,5.41E-02,0.001111,-3.05E-04,1.55E-03,-4.62E-03,5.24E-02,-1.04E-03,-1.09E-02,-9.72E-03,-5.93E-03,5.07E-02,-2.59E-03,35:45.0
3767,7,7.78E-03,0.008796,-0.021481,-7.04E-03,-4.07E-03,4.00E-05,-2.65E-04,-2.26E-02,-8.90E-03,-5.65E-03,-1.01E-02,-9.35E-03,-2.41E-02,-1.07E-02,-7.41E-03,41:17.4
3768,5,7.79E-03,5.96E-03,9.63E-03,-1.33E-02,3.70E-04,-0.000243,-0.001977,8.22E-03,-0.015014,-1.48E-03,-9.28E-03,-8.90E-03,7.04E-03,-0.017037,-0.003333,43:42.3
3769,6,0.003284,0.012156,-2.70E-02,-1.85E-02,-6.30E-03,-4.83E-03,1.67E-03,-2.85E-02,-0.020173,-8.11E-03,-1.46E-02,-0.012701,-0.02963,-0.021852,-0.01,44:19.7
3770,8,7.46E-03,8.40E-03,-0.003333,5.44E-02,7.41E-04,-0.001137,-6.95E-04,-0.004627,5.24E-02,-0.001034,-1.11E-02,-0.010309,-5.93E-03,5.04E-02,-0.003333,46:13.4
3771,7,5.66E-03,0.006437,-2.11E-02,-7.04E-03,-3.70E-03,-4.32E-04,-0.001232,-2.26E-02,-8.93E-03,-5.65E-03,-6.36E-03,-8.97E-03,-2.41E-02,-1.07E-02,-7.41E-03,51:47.6
3772,5,5.37E-03,6.26E-03,9.63E-03,-1.33E-02,3.70E-04,-2.12E-03,-2.16E-03,8.23E-03,-1.50E-02,-0.001475,-1.07E-02,-0.011132,7.04E-03,-1.67E-02,-0.003333,54:12.8
3773,6,6.75E-03,0.01549,-2.74E-02,-1.81E-02,-6.30E-03,-4.27E-03,2.13E-03,-0.028485,-2.02E-02,-8.10E-03,-0.013214,-8.94E-03,-3.00E-02,-0.021852,-0.01,54:50.4
3774,8,8.29E-03,8.66E-03,-2.96E-03,5.44E-02,3.70E-04,-4.47E-04,9.40E-05,-4.62E-03,5.24E-02,-1.04E-03,-0.010229,-1.10E-02,-6.30E-03,5.07E-02,-2.96E-03,56:41.6
3775,7,0.010026,5.28E-03,-0.021481,-7.04E-03,-3.70E-03,4.99E-04,-0.002238,-2.26E-02,-8.92E-03,-5.66E-03,-6.66E-03,-9.89E-03,-2.41E-02,-1.07E-02,-7.78E-03,02:17.7
3776,5,4.27E-03,6.75E-03,9.26E-03,-1.30E-02,3.70E-04,-3.42E-03,-0.002202,0.008234,-0.014997,-1.49E-03,-0.012621,-0.009953,7.04E-03,-1.67E-02,-0.003333,04:43.4
3777,6,6.06E-03,1.67E-02,-2.70E-02,-1.85E-02,-5.93E-03,-3.40E-03,0.003228,-0.028482,-0.020156,-8.12E-03,-0.011557,-7.03E-03,-3.00E-02,-0.021852,-9.63E-03,05:21.0
3778,8,9.22E-03,1.29E-02,-2.96E-03,5.44E-02,0.001111,-0.000417,-4.30E-05,-4.62E-03,5.24E-02,-0.001041,-1.15E-02,-1.24E-02,-5.93E-03,5.04E-02,-2.96E-03,07:10.1
